day,BTCUSDT,ETHUSDT
2021-10-03,48785.36,3467.81
2021-10-03,48716.0,3464.58
2021-10-03,48699.86,3457.36
2021-10-03,48694.62,3454.51
2021-10-03,48640.26,3449.41
2021-10-03,48545.88,3441.37
2021-10-03,48694.43,3450.72
2021-10-03,48687.69,3451.23
2021-10-03,48642.39,3448.72
2021-10-03,48596.55,3439.08
2021-10-03,48425.02,3422.0
2021-10-03,48205.64,3413.8
2021-10-03,48034.72,3400.39
2021-10-03,47963.99,3401.51
2021-10-03,48001.75,3404.63
2021-10-03,47847.8,3389.0
2021-10-03,47952.23,3400.39
2021-10-03,47879.33,3400.57
2021-10-03,47943.25,3400.24
2021-10-03,47724.54,3390.75
2021-10-03,47825.41,3396.4
2021-10-03,47752.38,3393.9
2021-10-03,47758.21,3391.51
2021-10-03,47968.62,3409.01
2021-10-03,47967.1,3410.48
2021-10-03,47992.56,3410.97
2021-10-03,48099.98,3418.53
2021-10-03,48104.97,3420.33
2021-10-03,48139.27,3421.92
2021-10-03,48167.36,3426.36
2021-10-03,48147.43,3427.65
2021-10-03,48067.38,3416.55
2021-10-03,48017.37,3414.78
2021-10-03,47993.85,3409.88
2021-10-03,47984.94,3407.92
2021-10-03,47930.01,3406.77
2021-10-03,48036.59,3416.49
2021-10-03,48200.0,3430.6
2021-10-03,48138.38,3416.93
2021-10-03,48134.43,3415.05
2021-10-03,48153.6,3420.63
2021-10-03,48208.72,3420.33
2021-10-03,48197.99,3419.79
2021-10-03,48238.91,3425.49
2021-10-03,48175.95,3417.23
2021-10-03,48141.92,3417.32
2021-10-03,48200.01,3417.73
2021-10-04,48213.49,3423.19
2021-10-04,48259.59,3423.75
2021-10-04,48132.06,3414.97
2021-10-04,48031.43,3407.05
2021-10-04,48062.7,3408.99
2021-10-04,48120.14,3411.8
2021-10-04,48008.39,3400.51
2021-10-04,48037.2,3399.89
2021-10-04,47896.49,3383.69
2021-10-04,47952.63,3389.0
2021-10-04,47913.33,3382.72
2021-10-04,47860.89,3368.27
2021-10-04,47874.2,3364.93
2021-10-04,47854.95,3366.08
2021-10-04,47913.13,3373.33
2021-10-04,47903.75,3378.55
2021-10-04,48167.02,3396.57
2021-10-04,48044.63,3383.85
2021-10-04,47961.33,3379.34
2021-10-04,47815.06,3372.4
2021-10-04,47892.66,3382.04
2021-10-04,47811.97,3376.08
2021-10-04,47819.41,3378.47
2021-10-04,47810.39,3375.48
2021-10-04,47759.88,3364.92
2021-10-04,47779.29,3371.99
2021-10-04,47863.62,3378.64
2021-10-04,47829.53,3374.45
2021-10-04,47706.14,3362.24
2021-10-04,47644.51,3354.0
2021-10-04,47762.88,3364.0
2021-10-04,47770.0,3365.42
2021-10-04,47753.67,3362.14
2021-10-04,47687.4,3355.0
2021-10-04,47669.59,3354.0
2021-10-04,47678.16,3359.74
2021-10-04,47524.11,3342.31
2021-10-04,47484.15,3338.02
2021-10-04,47534.74,3340.22
2021-10-04,47670.1,3350.02
2021-10-04,47732.25,3354.97
2021-10-04,47709.77,3352.77
2021-10-04,47750.01,3361.13
2021-10-04,47614.47,3347.09
2021-10-04,47576.1,3346.28
2021-10-04,47500.0,3335.73
2021-10-04,47529.43,3341.99
2021-10-04,47468.79,3335.31
2021-10-04,47391.81,3332.14
2021-10-04,47362.95,3335.41
2021-10-04,47582.34,3347.17
2021-10-04,47595.86,3343.67
2021-10-04,47525.45,3334.78
2021-10-04,47591.71,3343.13
2021-10-04,47685.36,3350.14
2021-10-04,47723.45,3358.01
2021-10-04,47742.79,3356.03
2021-10-04,47825.81,3362.31
2021-10-04,47750.0,3353.87
2021-10-04,47751.99,3354.35
2021-10-04,47784.62,3363.23
2021-10-04,47768.23,3361.78
2021-10-04,47750.01,3359.39
2021-10-04,47795.69,3364.72
2021-10-04,47822.42,3367.29
2021-10-04,47779.35,3362.57
2021-10-04,47729.99,3358.1
2021-10-04,47781.83,3360.14
2021-10-04,47783.31,3361.42
2021-10-04,47805.4,3365.3
2021-10-04,47849.03,3368.99
2021-10-04,47777.05,3364.06
2021-10-04,47686.27,3360.25
2021-10-04,47654.45,3355.07
2021-10-04,47643.52,3351.16
2021-10-04,47588.17,3346.85
2021-10-04,47607.56,3347.96
2021-10-04,47575.56,3340.8
2021-10-04,47727.74,3351.77
2021-10-04,47763.33,3353.17
2021-10-04,47721.4,3349.59
2021-10-04,47706.0,3350.12
2021-10-04,47775.1,3354.6
2021-10-04,47710.0,3346.57
2021-10-04,47632.4,3340.48
2021-10-04,47703.62,3347.74
2021-10-04,47719.99,3347.51
2021-10-04,47718.96,3346.75
2021-10-04,47692.03,3342.14
2021-10-04,47780.35,3352.51
2021-10-04,47788.99,3356.52
2021-10-04,47739.4,3355.9
2021-10-04,47680.52,3349.09
2021-10-04,47722.54,3356.61
2021-10-04,47729.19,3358.66
2021-10-04,47838.54,3378.24
2021-10-04,47849.49,3378.51
2021-10-04,47826.19,3369.2
2021-10-04,47763.15,3364.43
2021-10-04,47813.7,3366.22
2021-10-04,47839.42,3366.28
2021-10-04,47726.5,3357.27
2021-10-04,47678.02,3352.57
2021-10-04,47585.98,3345.73
2021-10-04,47500.0,3340.93
2021-10-04,47538.51,3343.24
2021-10-04,47605.77,3346.18
2021-10-04,47656.49,3350.0
2021-10-04,47614.99,3344.93
2021-10-04,47568.22,3341.09
2021-10-04,47570.41,3339.63
2021-10-04,47629.55,3347.99
2021-10-04,47700.01,3355.68
2021-10-04,47687.78,3354.38
2021-10-04,47721.31,3357.35
2021-10-04,47613.99,3346.13
2021-10-04,47685.0,3350.71
2021-10-04,47726.38,3354.18
2021-10-04,47686.42,3348.43
2021-10-04,47732.22,3353.28
2021-10-04,47736.41,3357.0
2021-10-04,47687.27,3352.0
2021-10-04,47633.97,3347.72
2021-10-04,47557.31,3340.43
2021-10-04,47522.92,3330.48
2021-10-04,47715.94,3352.6
2021-10-04,47569.24,3337.62
2021-10-04,47595.35,3339.19
2021-10-04,47525.46,3333.47
2021-10-04,47579.03,3339.91
2021-10-04,47614.62,3341.64
2021-10-04,47626.97,3344.66
2021-10-04,47544.12,3335.19
2021-10-04,47507.84,3330.51
2021-10-04,47483.07,3329.23
2021-10-04,47540.2,3334.21
2021-10-04,47551.25,3332.85
2021-10-04,47426.91,3308.77
2021-10-04,47523.4,3316.66
2021-10-04,47518.92,3317.08
2021-10-04,47448.38,3306.37
2021-10-04,47567.03,3321.36
2021-10-04,47569.0,3318.41
2021-10-04,47585.85,3313.39
2021-10-04,47482.48,3304.03
2021-10-04,47661.19,3325.76
2021-10-04,47673.41,3328.14
2021-10-04,47676.21,3329.71
2021-10-04,47630.0,3325.06
2021-10-04,47734.08,3341.61
2021-10-04,47695.9,3332.1
2021-10-04,47661.91,3332.48
2021-10-04,47704.36,3335.5
2021-10-04,47737.97,3341.86
2021-10-04,47785.76,3348.19
2021-10-04,47707.37,3344.96
2021-10-04,47757.46,3350.02
2021-10-04,47807.7,3358.62
2021-10-04,47824.8,3361.0
2021-10-04,47789.0,3366.08
2021-10-04,47753.98,3360.43
2021-10-04,47816.47,3369.95
2021-10-04,47919.08,3378.1
2021-10-04,47975.96,3391.49
2021-10-04,47894.97,3382.48
2021-10-04,47820.0,3371.29
2021-10-04,47821.3,3370.61
2021-10-04,48116.29,3388.3
2021-10-04,48253.08,3406.69
2021-10-04,48193.0,3399.99
2021-10-04,48137.22,3395.21
2021-10-04,48252.11,3400.69
2021-10-04,48307.07,3402.21
2021-10-04,48203.53,3393.0
2021-10-04,48102.68,3382.68
2021-10-04,47743.61,3356.83
2021-10-04,47732.0,3348.97
2021-10-04,47591.96,3335.0
2021-10-04,47420.44,3322.93
2021-10-04,47450.66,3320.01
2021-10-04,47075.02,3286.06
2021-10-04,47158.94,3287.75
2021-10-04,47510.46,3315.06
2021-10-04,47562.44,3313.32
2021-10-04,47364.79,3297.6
2021-10-04,47485.0,3308.94
2021-10-04,47629.94,3322.83
2021-10-04,47535.01,3310.99
2021-10-04,47630.03,3319.39
2021-10-04,47672.38,3325.63
2021-10-04,47600.01,3322.01
2021-10-04,47758.23,3322.51
2021-10-04,47736.44,3317.29
2021-10-04,47983.73,3333.57
2021-10-04,48158.06,3354.46
2021-10-04,48665.22,3376.18
2021-10-04,48556.05,3371.13
2021-10-04,48659.13,3377.48
2021-10-04,48688.9,3369.6
2021-10-04,48716.01,3369.75
2021-10-04,48537.6,3358.81
2021-10-04,48627.81,3366.66
2021-10-04,48609.59,3366.01
2021-10-04,48589.99,3362.57
2021-10-04,48391.15,3348.78
2021-10-04,48517.19,3360.17
2021-10-04,48428.75,3354.9
2021-10-04,48431.7,3351.33
2021-10-04,48478.91,3357.01
2021-10-04,48545.92,3361.63
2021-10-04,48836.84,3374.26
2021-10-04,49036.03,3389.2
2021-10-04,48863.2,3380.8
2021-10-04,48999.99,3391.48
2021-10-04,49308.78,3402.95
2021-10-04,49296.44,3411.26
2021-10-04,49044.1,3393.59
2021-10-04,49215.99,3410.0
2021-10-04,49138.13,3404.85
2021-10-04,49173.99,3408.24
2021-10-04,49277.62,3410.36
2021-10-04,49209.33,3409.0
2021-10-04,49197.97,3411.74
2021-10-04,49227.66,3415.0
2021-10-04,49353.33,3423.26
2021-10-04,49381.29,3429.4
2021-10-04,49360.11,3424.12
2021-10-04,49318.0,3421.3
2021-10-04,49406.38,3428.08
2021-10-04,49377.49,3425.6
2021-10-04,49135.12,3409.09
2021-10-04,49117.59,3409.46
2021-10-04,48983.45,3398.67
2021-10-04,48931.0,3395.03
2021-10-04,49105.55,3404.75
2021-10-04,49065.31,3401.41
2021-10-04,49235.61,3410.86
2021-10-04,49227.27,3405.93
2021-10-04,49221.0,3404.59
2021-10-04,49380.0,3415.84
2021-10-04,49197.51,3405.76
2021-10-04,49210.5,3407.8
2021-10-04,49290.42,3409.86
2021-10-04,49369.4,3410.24
2021-10-04,49287.91,3401.01
2021-10-04,49263.79,3398.19
2021-10-04,49071.59,3393.09
2021-10-04,49104.0,3393.31
2021-10-04,49091.12,3390.32
2021-10-04,49060.26,3391.38
2021-10-04,49070.84,3391.5
2021-10-04,49006.15,3383.13
2021-10-04,49149.99,3393.27
2021-10-04,48950.86,3375.66
2021-10-04,48942.04,3374.59
2021-10-04,48988.01,3379.09
2021-10-04,49034.42,3385.68
2021-10-04,49009.85,3382.09
2021-10-04,49029.32,3386.94
2021-10-04,48572.16,3373.03
2021-10-04,48781.06,3379.41
2021-10-04,48703.47,3377.24
2021-10-04,48838.85,3387.28
2021-10-04,48931.03,3396.37
2021-10-04,48865.67,3391.78
2021-10-04,48910.43,3390.76
2021-10-04,48805.17,3382.79
2021-10-04,48818.01,3376.75
2021-10-04,48922.95,3383.44
2021-10-04,48897.84,3381.94
2021-10-04,48856.31,3376.9
2021-10-04,48832.34,3378.19
2021-10-04,48758.52,3365.75
2021-10-04,48838.01,3368.4
2021-10-04,48893.73,3371.5
2021-10-04,48916.29,3372.62
2021-10-04,49092.04,3383.16
2021-10-04,48983.0,3372.2
2021-10-04,49089.52,3383.88
2021-10-04,49327.39,3399.03
2021-10-04,49309.46,3391.92
2021-10-04,49327.16,3392.56
2021-10-04,49389.64,3402.31
2021-10-04,49394.94,3398.65
2021-10-04,49369.7,3397.94
2021-10-04,49260.55,3387.27
2021-10-04,49183.99,3384.5
2021-10-04,49224.94,3386.31
2021-10-05,49134.34,3374.1
2021-10-05,49290.63,3382.12
2021-10-05,49358.78,3385.49
2021-10-05,49438.8,3395.82
2021-10-05,49361.21,3394.36
2021-10-05,49297.89,3388.27
2021-10-05,49198.71,3378.03
2021-10-05,49437.71,3404.79
2021-10-05,49579.82,3400.85
2021-10-05,49678.84,3412.71
2021-10-05,49620.79,3409.5
2021-10-05,49531.0,3405.94
2021-10-05,49437.22,3402.98
2021-10-05,49380.0,3396.86
2021-10-05,49485.53,3404.78
2021-10-05,49382.0,3403.23
2021-10-05,49413.55,3402.62
2021-10-05,49402.16,3402.03
2021-10-05,49283.75,3391.02
2021-10-05,49213.15,3386.73
2021-10-05,49225.52,3388.0
2021-10-05,49280.72,3388.83
2021-10-05,49211.58,3385.62
2021-10-05,49243.03,3386.44
2021-10-05,49141.96,3381.62
2021-10-05,49064.64,3374.79
2021-10-05,49144.08,3376.0
2021-10-05,49141.25,3373.33
2021-10-05,49200.01,3375.05
2021-10-05,49325.0,3382.16
2021-10-05,49281.17,3388.0
2021-10-05,49195.56,3381.0
2021-10-05,49233.14,3381.89
2021-10-05,49310.39,3387.57
2021-10-05,49285.89,3387.93
2021-10-05,49324.82,3389.16
2021-10-05,49415.39,3396.19
2021-10-05,49475.74,3398.36
2021-10-05,49335.08,3389.75
2021-10-05,49331.73,3389.42
2021-10-05,49237.22,3386.03
2021-10-05,49289.04,3395.1
2021-10-05,49149.81,3379.28
2021-10-05,49209.38,3382.6
2021-10-05,49189.52,3382.85
2021-10-05,49203.53,3385.17
2021-10-05,49220.24,3385.83
2021-10-05,49306.68,3387.96
2021-10-05,49182.71,3383.03
2021-10-05,49289.99,3394.41
2021-10-05,49299.99,3395.07
2021-10-05,49250.23,3391.59
2021-10-05,49278.08,3390.61
2021-10-05,49216.42,3385.09
2021-10-05,49174.18,3378.35
2021-10-05,49240.42,3379.82
2021-10-05,49172.23,3372.1
2021-10-05,49194.43,3374.07
2021-10-05,49100.01,3366.69
2021-10-05,49168.31,3368.7
2021-10-05,49270.0,3376.23
2021-10-05,49274.36,3377.46
2021-10-05,49289.99,3377.43
2021-10-05,49307.45,3380.53
2021-10-05,49309.94,3382.08
2021-10-05,49326.41,3383.28
2021-10-05,49313.53,3385.15
2021-10-05,49221.91,3379.65
2021-10-05,49291.2,3383.72
2021-10-05,49353.19,3388.49
2021-10-05,49333.87,3388.03
2021-10-05,49325.0,3384.28
2021-10-05,49347.88,3387.26
2021-10-05,49383.62,3391.16
2021-10-05,49350.0,3386.97
2021-10-05,49325.56,3388.34
2021-10-05,49369.9,3390.78
2021-10-05,49430.84,3393.98
2021-10-05,49440.28,3390.92
2021-10-05,49432.71,3391.99
2021-10-05,49399.99,3390.8
2021-10-05,49400.0,3390.98
2021-10-05,49359.99,3387.47
2021-10-05,49295.92,3383.89
2021-10-05,49374.83,3388.94
2021-10-05,49399.97,3391.24
2021-10-05,49405.02,3394.43
2021-10-05,49542.95,3397.83
2021-10-05,49525.49,3395.99
2021-10-05,49586.13,3400.01
2021-10-05,49534.46,3395.24
2021-10-05,49477.92,3392.96
2021-10-05,49472.44,3390.45
2021-10-05,49441.27,3389.34
2021-10-05,49497.18,3393.13
2021-10-05,49476.51,3389.0
2021-10-05,49429.99,3387.74
2021-10-05,49411.61,3388.03
2021-10-05,49579.99,3393.18
2021-10-05,49526.41,3385.42
2021-10-05,49587.73,3388.05
2021-10-05,49477.11,3384.27
2021-10-05,49591.09,3389.76
2021-10-05,49676.26,3395.56
2021-10-05,49828.7,3402.5
2021-10-05,49799.99,3405.06
2021-10-05,49746.58,3408.69
2021-10-05,49919.99,3418.22
2021-10-05,49809.89,3409.46
2021-10-05,49854.88,3408.29
2021-10-05,49888.82,3404.66
2021-10-05,49798.97,3398.38
2021-10-05,49871.62,3407.59
2021-10-05,49760.23,3397.51
2021-10-05,49887.98,3406.13
2021-10-05,49928.97,3410.59
2021-10-05,50192.27,3423.45
2021-10-05,50206.65,3423.75
2021-10-05,50210.0,3430.18
2021-10-05,50269.35,3450.47
2021-10-05,50221.55,3451.6
2021-10-05,50233.07,3456.38
2021-10-05,50270.3,3465.34
2021-10-05,50173.45,3453.65
2021-10-05,50107.26,3445.92
2021-10-05,50233.32,3453.83
2021-10-05,50163.89,3451.97
2021-10-05,50118.99,3446.99
2021-10-05,50074.58,3443.4
2021-10-05,50008.24,3439.45
2021-10-05,49923.65,3432.58
2021-10-05,49999.99,3437.09
2021-10-05,49957.06,3441.21
2021-10-05,49965.23,3443.13
2021-10-05,50058.83,3450.63
2021-10-05,50117.43,3453.44
2021-10-05,50130.06,3456.99
2021-10-05,50107.33,3455.73
2021-10-05,50062.88,3450.8
2021-10-05,49939.74,3449.13
2021-10-05,49901.17,3444.5
2021-10-05,49948.81,3445.34
2021-10-05,49938.02,3448.83
2021-10-05,49877.06,3445.02
2021-10-05,49819.0,3443.49
2021-10-05,49837.32,3441.13
2021-10-05,49868.12,3442.34
2021-10-05,49975.44,3446.58
2021-10-05,49890.94,3441.3
2021-10-05,49914.22,3440.37
2021-10-05,49913.57,3439.36
2021-10-05,49964.89,3441.56
2021-10-05,50068.91,3452.61
2021-10-05,49970.01,3449.56
2021-10-05,49999.99,3457.43
2021-10-05,50000.0,3453.81
2021-10-05,49892.85,3443.07
2021-10-05,49791.67,3436.01
2021-10-05,49998.99,3447.2
2021-10-05,50084.85,3453.56
2021-10-05,49967.31,3444.06
2021-10-05,49903.28,3439.67
2021-10-05,50052.84,3448.0
2021-10-05,50042.63,3452.63
2021-10-05,50030.99,3450.89
2021-10-05,50116.4,3456.51
2021-10-05,50238.03,3457.73
2021-10-05,50207.96,3456.81
2021-10-05,50222.01,3460.25
2021-10-05,50101.81,3452.11
2021-10-05,50193.66,3453.49
2021-10-05,50186.92,3451.23
2021-10-05,50019.63,3440.72
2021-10-05,49973.51,3438.08
2021-10-05,49946.14,3437.0
2021-10-05,49697.28,3421.55
2021-10-05,49833.42,3428.52
2021-10-05,49852.0,3432.76
2021-10-05,49846.52,3433.93
2021-10-05,49841.79,3431.01
2021-10-05,49754.12,3425.3
2021-10-05,49896.01,3432.37
2021-10-05,50006.0,3438.9
2021-10-05,50130.5,3445.69
2021-10-05,50055.69,3438.73
2021-10-05,49976.05,3434.67
2021-10-05,49911.0,3426.88
2021-10-05,49931.32,3428.0
2021-10-05,49838.73,3422.01
2021-10-05,49748.3,3418.93
2021-10-05,49811.3,3422.68
2021-10-05,49793.57,3418.35
2021-10-05,49771.71,3417.26
2021-10-05,49906.0,3429.3
2021-10-05,49992.04,3434.06
2021-10-05,49876.76,3427.1
2021-10-05,49779.6,3419.7
2021-10-05,49752.89,3412.19
2021-10-05,49900.03,3422.3
2021-10-05,49931.15,3423.99
2021-10-05,49939.01,3424.49
2021-10-05,49990.89,3429.37
2021-10-05,50024.35,3431.15
2021-10-05,50103.85,3434.43
2021-10-05,50036.95,3427.04
2021-10-05,50109.53,3428.15
2021-10-05,50077.01,3425.07
2021-10-05,50092.88,3423.88
2021-10-05,50092.0,3426.61
2021-10-05,50126.68,3437.47
2021-10-05,50064.81,3432.18
2021-10-05,50130.36,3435.09
2021-10-05,50139.33,3435.92
2021-10-05,50068.86,3431.25
2021-10-05,50181.34,3437.39
2021-10-05,50146.52,3433.52
2021-10-05,50276.07,3445.21
2021-10-05,50210.0,3439.44
2021-10-05,50222.27,3438.66
2021-10-05,50313.01,3440.75
2021-10-05,50482.0,3449.38
2021-10-05,50548.93,3448.99
2021-10-05,50630.98,3453.99
2021-10-05,50533.27,3447.41
2021-10-05,50510.56,3452.69
2021-10-05,50413.99,3446.14
2021-10-05,50469.99,3449.99
2021-10-05,50612.44,3457.12
2021-10-05,50633.4,3452.84
2021-10-05,50650.57,3459.93
2021-10-05,50808.84,3471.96
2021-10-05,50789.99,3469.99
2021-10-05,50759.28,3467.66
2021-10-05,50736.17,3463.52
2021-10-05,50882.88,3468.51
2021-10-05,50838.24,3467.11
2021-10-05,50831.61,3468.1
2021-10-05,50952.35,3473.56
2021-10-05,51166.2,3485.42
2021-10-05,51190.11,3490.55
2021-10-05,51196.39,3490.93
2021-10-05,51337.42,3498.33
2021-10-05,51444.68,3502.2
2021-10-05,51684.54,3519.42
2021-10-05,51509.9,3513.03
2021-10-05,51340.38,3507.55
2021-10-05,51230.95,3501.45
2021-10-05,51394.98,3510.89
2021-10-05,51390.05,3519.13
2021-10-05,51339.67,3521.65
2021-10-05,51327.28,3520.58
2021-10-05,51462.29,3524.39
2021-10-05,51411.35,3517.48
2021-10-05,51355.62,3518.2
2021-10-05,51417.55,3521.34
2021-10-05,51505.79,3513.85
2021-10-05,51651.77,3518.99
2021-10-05,51716.21,3519.69
2021-10-05,51630.06,3519.0
2021-10-05,51786.6,3522.49
2021-10-05,51694.12,3531.98
2021-10-05,51614.86,3525.91
2021-10-05,51581.16,3528.37
2021-10-05,51718.61,3536.48
2021-10-05,51627.79,3532.99
2021-10-05,51570.76,3530.75
2021-10-05,51426.51,3519.68
2021-10-05,51355.47,3511.76
2021-10-05,51382.66,3513.37
2021-10-05,51407.59,3516.2
2021-10-05,51430.73,3516.15
2021-10-05,51468.52,3517.79
2021-10-05,51454.47,3517.45
2021-10-05,51355.53,3509.68
2021-10-05,51392.03,3512.4
2021-10-05,51349.86,3510.24
2021-10-05,51350.3,3507.45
2021-10-05,51401.46,3513.05
2021-10-05,51432.56,3515.91
2021-10-05,51413.02,3511.6
2021-10-05,51553.18,3518.0
2021-10-05,51478.49,3516.74
2021-10-05,51560.82,3523.62
2021-10-05,51574.13,3521.57
2021-10-05,51580.58,3522.35
2021-10-05,51559.87,3517.95
2021-10-05,51564.41,3519.49
2021-10-05,51471.99,3515.27
2021-10-06,51334.67,3508.47
2021-10-06,51236.19,3506.45
2021-10-06,51349.99,3526.86
2021-10-06,51345.36,3528.53
2021-10-06,51334.5,3522.83
2021-10-06,51247.99,3514.98
2021-10-06,51249.99,3519.09
2021-10-06,51298.31,3523.16
2021-10-06,51317.28,3522.64
2021-10-06,51325.05,3524.6
2021-10-06,51265.16,3519.91
2021-10-06,51321.61,3523.77
2021-10-06,51210.98,3513.24
2021-10-06,51085.45,3504.01
2021-10-06,51119.1,3498.9
2021-10-06,51202.03,3504.11
2021-10-06,51106.18,3488.49
2021-10-06,51031.61,3480.32
2021-10-06,51082.06,3485.3
2021-10-06,51005.67,3475.86
2021-10-06,51201.66,3488.15
2021-10-06,51278.84,3489.14
2021-10-06,51287.8,3494.19
2021-10-06,51278.38,3493.91
2021-10-06,51356.99,3498.79
2021-10-06,51318.84,3496.57
2021-10-06,51275.66,3491.04
2021-10-06,51215.29,3485.76
2021-10-06,51229.33,3488.66
2021-10-06,51244.18,3490.69
2021-10-06,51325.6,3495.0
2021-10-06,51388.13,3495.79
2021-10-06,51565.29,3503.76
2021-10-06,51589.5,3503.88
2021-10-06,51525.42,3500.01
2021-10-06,51545.56,3502.0
2021-10-06,51535.91,3494.77
2021-10-06,51442.39,3487.6
2021-10-06,51392.43,3482.48
2021-10-06,51419.27,3480.29
2021-10-06,51442.71,3485.28
2021-10-06,51498.42,3489.64
2021-10-06,51430.01,3484.79
2021-10-06,51559.99,3493.01
2021-10-06,51485.99,3487.38
2021-10-06,51532.05,3490.3
2021-10-06,51566.15,3496.1
2021-10-06,51513.81,3486.63
2021-10-06,51570.7,3491.25
2021-10-06,51486.79,3481.9
2021-10-06,51502.59,3483.59
2021-10-06,51452.55,3479.95
2021-10-06,51386.96,3476.48
2021-10-06,51420.76,3477.99
2021-10-06,51329.81,3471.78
2021-10-06,51302.02,3470.01
2021-10-06,51253.5,3464.74
2021-10-06,51301.75,3471.36
2021-10-06,51342.65,3474.48
2021-10-06,51325.83,3473.54
2021-10-06,51227.46,3460.01
2021-10-06,51297.37,3464.33
2021-10-06,51427.42,3472.52
2021-10-06,51696.81,3481.49
2021-10-06,51616.9,3478.06
2021-10-06,51503.75,3469.51
2021-10-06,51335.36,3461.61
2021-10-06,51340.18,3468.09
2021-10-06,51381.53,3478.89
2021-10-06,51373.29,3475.05
2021-10-06,51575.14,3488.59
2021-10-06,51512.37,3491.89
2021-10-06,51581.36,3493.09
2021-10-06,51579.2,3490.29
2021-10-06,51536.15,3487.09
2021-10-06,51592.2,3487.01
2021-10-06,51657.66,3489.6
2021-10-06,51635.64,3490.53
2021-10-06,51636.89,3494.93
2021-10-06,51677.65,3496.99
2021-10-06,51615.24,3493.09
2021-10-06,51586.12,3494.15
2021-10-06,51544.22,3488.64
2021-10-06,51509.98,3489.66
2021-10-06,51444.59,3480.5
2021-10-06,51476.42,3479.0
2021-10-06,51404.34,3474.55
2021-10-06,51390.62,3475.22
2021-10-06,51381.51,3470.93
2021-10-06,51310.55,3456.23
2021-10-06,51313.85,3449.6
2021-10-06,51327.58,3450.0
2021-10-06,51428.72,3458.52
2021-10-06,51489.45,3456.73
2021-10-06,51535.23,3463.66
2021-10-06,51449.99,3456.12
2021-10-06,51270.84,3437.69
2021-10-06,51157.26,3432.01
2021-10-06,51257.91,3431.85
2021-10-06,51253.36,3430.82
2021-10-06,50902.81,3394.95
2021-10-06,50982.83,3405.7
2021-10-06,50685.06,3382.08
2021-10-06,50677.92,3375.71
2021-10-06,50652.64,3381.27
2021-10-06,50768.53,3387.0
2021-10-06,50756.99,3385.75
2021-10-06,50693.51,3379.16
2021-10-06,50638.62,3371.23
2021-10-06,50738.0,3377.73
2021-10-06,50734.02,3375.59
2021-10-06,50561.35,3364.58
2021-10-06,50564.26,3358.58
2021-10-06,50516.1,3359.41
2021-10-06,50537.4,3366.7
2021-10-06,50485.18,3363.36
2021-10-06,50479.14,3354.66
2021-10-06,50599.98,3364.76
2021-10-06,50674.0,3367.33
2021-10-06,50700.0,3363.19
2021-10-06,50657.76,3355.16
2021-10-06,50739.93,3362.89
2021-10-06,50833.5,3373.02
2021-10-06,51058.53,3380.45
2021-10-06,50958.97,3367.19
2021-10-06,51084.83,3373.13
2021-10-06,51346.59,3380.36
2021-10-06,51337.0,3386.01
2021-10-06,51374.13,3389.09
2021-10-06,51259.82,3379.68
2021-10-06,51241.47,3378.64
2021-10-06,51160.35,3375.9
2021-10-06,51278.61,3378.58
2021-10-06,51415.24,3388.74
2021-10-06,51411.0,3397.07
2021-10-06,51435.72,3403.42
2021-10-06,51387.37,3402.46
2021-10-06,51350.0,3397.45
2021-10-06,51274.32,3391.53
2021-10-06,51344.99,3397.12
2021-10-06,51237.7,3390.73
2021-10-06,51199.16,3387.91
2021-10-06,51347.24,3391.71
2021-10-06,51306.56,3381.22
2021-10-06,51379.9,3377.24
2021-10-06,51478.14,3386.36
2021-10-06,51624.56,3396.0
2021-10-06,51811.59,3412.76
2021-10-06,52176.16,3437.18
2021-10-06,52277.06,3442.58
2021-10-06,52293.28,3435.68
2021-10-06,52329.74,3438.56
2021-10-06,52495.31,3439.37
2021-10-06,52435.37,3431.98
2021-10-06,52704.47,3448.13
2021-10-06,52741.68,3456.21
2021-10-06,52707.25,3453.07
2021-10-06,52830.0,3466.77
2021-10-06,54626.59,3542.06
2021-10-06,54279.21,3530.87
2021-10-06,54144.46,3534.19
2021-10-06,54423.11,3554.89
2021-10-06,54207.49,3540.83
2021-10-06,54396.49,3560.78
2021-10-06,54398.92,3583.41
2021-10-06,54218.6,3590.58
2021-10-06,53905.79,3572.3
2021-10-06,53997.0,3580.44
2021-10-06,53927.72,3571.54
2021-10-06,54056.9,3568.58
2021-10-06,54174.99,3565.88
2021-10-06,54124.0,3566.12
2021-10-06,54234.24,3574.79
2021-10-06,54177.97,3568.83
2021-10-06,54244.98,3574.82
2021-10-06,54239.68,3577.25
2021-10-06,54298.89,3583.35
2021-10-06,54277.35,3579.61
2021-10-06,54323.66,3579.18
2021-10-06,54500.4,3598.71
2021-10-06,54377.16,3593.02
2021-10-06,54396.0,3598.55
